Strike ID,Date,Loc,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
AFG0213,18/06/2016,"Dara e Mohmand, Mazdaki, Abdulkhail",Achin,Nangarhar,23,27,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0214,21/06/2016,Moghul Qeshlag,Imam Sahib,Kunduz,5,5,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,IMAMSAHIB,10537243.0,AF-KDZ,IMAMSAHIB,Imām Şāḩib,Imam Sahib,ADM2,37.108411,68.853708,unclear,,,,,,,,
AFG0215,22/06/2016,Pir Shah Khelo,Kot,Nangarhar,4,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KOT,10537202.0,AF-NAN,KOT,Kōṯ,Kot,ADM2,34.153184,70.595336,PURSHAKHEL,9092588.0,AF-NAN,PURSHAKHEL,Purshā Khēl,Pursha Khel,PPL,34.124935,70.551048
AFG0216,23/06/2016,unclear,Lal Pura,Nangarhar,7,7,0,0,0,0,3,3,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,,,,,,,,,
AFG0217,24/06/2016,unclear,Unknown,Unknown,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG0218,25/06/2016,Sarak Payin,Chahar Dara,Kunduz,7,16,0,15,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,CHAHARDARAH,10537242.0,AF-KDZ,CHAHARDARAH,Chahār Darah,Chahar Darah,ADM2,36.654405,68.567288,unclear,,,,,,,,
AFG0219,26/06/2016,unclear,Kot,Nangarhar,30,30,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KOT,10537202.0,AF-NAN,KOT,Kōṯ,Kot,ADM2,34.153184,70.595336,,,,,,,,,
AFG0220,27/06/2016,unclear,Chahar Dara,Kunduz,4,16,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,CHAHARDARAH,10537242.0,AF-KDZ,CHAHARDARAH,Chahār Darah,Chahar Darah,ADM2,36.654405,68.567288,,,,,,,,,
AFG0221,28/06/2016,Hazrat Sultan,Kunduz city,Kunduz,14,14,0,0,0,0,8,8,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,HAZARATESULTAN,-3377329.0,AF-KDZ,HAZARATESULTAN,Ḩaẕarat-e Sulţān,Hazarat-e Sultan,PPL,36.772499,68.906832
AFG0222,29/06/2016,unclear,Gortipa,Kunduz,10,10,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,unclear,,,,,,,,,,,,,,,,,
AFG0223,29/06/2016,unclear,Dasht e Archi,Nangarhar,10,10,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,DASHTEARCHI,10537241.0,AF-KDZ,DASHTEARCHI,Dasht-e Archī,Dasht-e Archi,ADM2,36.963604,69.157287,,,,,,,,,
AFG0224,03/07/2016,unclear,Ab Band,Ghazni,12,12,0,0,0,0,0,0,GHAZNI,-3376100.0,AF-GHA,GHAZNI,Ghaznī,Ghazni,ADM1,33.33333,67.75,ABBAND,10536862.0,AF-GHA,ABBAND,Āb Band,Ab Band,ADM2,32.88363,68.06357,,,,,,,,,
AFG0225,03/07/2016,unclear,Achin,Nangarhar,19,19,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0226,03/07/2016,Wazir,Khogyani,Nangarhar,11,11,0,0,0,0,3,5,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KHUGYANI,10537201.0,AF-NAN,KHUGYANI,Khūgyāṉī,Khugyani,ADM2,34.231504,70.149404,WAZIR,-3395938.0,AF-NAN,WAZIR,Waziṟ,Wazir,PPL,34.199594,70.162178
AFG0227,05/07/2016,unclear,Kot,Nangarhar,12,12,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KOT,10537202.0,AF-NAN,KOT,Kōṯ,Kot,ADM2,34.153184,70.595336,,,,,,,,,
AFG0228,08/07/2016,unclear,Achin,Nangarhar,16,16,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0229,09/07/2016,Mamond Dara,Achin,Nangarhar,4,8,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,DARA,9102212.0,AF-NAN,DARA,Dara,Dara,PPL,34.239468,70.301544
AFG0230,09/07/2016,unclear,Kot,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KOT,10537202.0,AF-NAN,KOT,Kōṯ,Kot,ADM2,34.153184,70.595336,,,,,,,,,
AFG0231,11/07/2016,unclear,Achin,Nangarhar,4,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0232,13/07/2016,Mamond Dara,Achin,Nangarhar,12,12,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,DARA,9102212.0,AF-NAN,DARA,Dara,Dara,PPL,34.239468,70.301544
AFG0233,13/07/2016,unclear,Achin,Nangarhar,26,26,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0234,14/07/2016,unclear,Achin,Nangarhar,12,12,0,0,0,0,2,2,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0235,14/07/2016,Peera Khel,Khogyani,Nangarhar,4,4,0,0,0,0,3,3,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KHUGYANI,10537201.0,AF-NAN,KHUGYANI,Khūgyāṉī,Khugyani,ADM2,34.231504,70.149404,PIRAKHEL,-3386834.0,AF-NAN,PIRAKHEL,Piṟākhēl,Pirakhel,PPL,34.18047,70.171341
AFG0236,15/07/2016,Reg Shahidan,Maiwand,Helmand,30,30,0,0,0,0,2,2,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,MAYWAND,10537224.0,AF-KAN,MAYWAND,Maywand,Maywand,ADM2,31.58363,64.993325,SHAHID,6123652.0,AF-HEL,SHAHID,Shahīd,Shahid,SHRN,30.25396,63.073596
AFG0237,16/07/2016,Spin Zaea,Nazyano,Nangarhar,15,15,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,unclear,,,,,,,,
AFG0238,16/07/2016,unclear,Achin,Nangarhar,6,6,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0239,19/07/2016,Sangin,Sangin,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,SANGIN,10536948.0,AF-HEL,SANGIN,Sangīn,Sangin,ADM2,32.123611,64.996532,SANGIN,-3389970.0,AF-HEL,SANGIN,Sangin,Sangin,PPLA2,32.072752,64.835903
AFG0240,19/07/2016,Bandar,Achin,Nangarhar,5,5,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,BANDA,9091259.0,AF-NAN,BANDA,Banda,Banda,PPL,34.251511,70.546211
AFG0241,20/07/2016,unclear,Achin,Nangarhar,15,15,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0242,23/07/2016,unclear,Achin,Nangarhar,8,8,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0243,23/07/2016,unclear,Achin,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0244,26/07/2016,unclear,Achin,Nangarhar,1,1,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0245,27/07/2016,Pekhi Kali,Achin,Nangarhar,6,6,0,0,0,0,3,3,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,unclear,,,,,,,,
AFG0246,27/07/2016,Milwa Kand,Nazian,Nangarhar,2,2,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,KAN,-3378588.0,AF-NAN,KAN,Kan,Kan,PPL,34.28722,70.509399
AFG0247,31/07/2016,unclear,Unknown,Unknown,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG0248,01/08/2016,Zarghoon ,Nad Ali,Helmand,2,2,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,NADALI,10536943.0,AF-HEL,NADALI,Nād ‘Alī,Nad `Ali,ADM2,31.577982,63.790718,ARG,-3368884.0,AF-HEL,ARG,Arg,Arg,MT,33.122588,65.172219
AFG0249,11/08/2016,unclear,Unknown,Helmand,0,0,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,,,,,,,,,,,,,,,,,,
AFG0250,12/08/2016,Khoshamand,unclear,Paktika,20,25,0,5,0,4,25,25,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,,,,,,,,,,KHOSHAMAND,-3381436.0,AF-PKA,KHOSHAMAND,Khōshāmand,Khoshamand,PPLA2,32.685667,68.238013
AFG0251,13/08/2016,Pekha,Achin,Nangarhar,2,2,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,PESHA,9092766.0,AF-NAN,PESHA,Pesha,Pesha,LCTY,34.063602,70.672722
AFG0252,22/08/2016,unclear,Kot,Nangarhar,4,4,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KOT,10537202.0,AF-NAN,KOT,Kōṯ,Kot,ADM2,34.153184,70.595336,,,,,,,,,
AFG0253,24/08/2016,unclear,Unknown,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,,,,,,,,,,,,,,,,,,
AFG0254,25/08/2016,unclear,Nad Ali,Helmand,24,32,0,8,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,NADALI,10536943.0,AF-HEL,NADALI,Nād ‘Alī,Nad `Ali,ADM2,31.577982,63.790718,,,,,,,,,
AFG0255,29/08/2016,unclear,Jani Khil,Paktiya,8,120,0,0,0,0,0,0,PAKTIYA,-3386221.0,AF-PIA,PAKTIYA,Paktiyā,Paktiya,ADM1,33.666667,69.33333,JANIKHEL,10537912.0,AF-PIA,JANIKHEL,Jānī Khēl,Jani Khel,ADM2,33.655357,69.786578,,,,,,,,,
AFG0256,30/08/2016,unclear,Lal Pura,Nangarhar,6,6,0,0,0,0,3,3,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,LALPUR,10537204.0,AF-NAN,LALPUR,La‘lpūr,La`lpur,ADM2,34.333393,71.024591,,,,,,,,,
AFG0257,31/08/2016,unclear,Deh Bala,Nangarhar,17,17,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,DEHBALA,10537185.0,AF-NAN,DEHBALA,Deh Bālā,Deh Bala,ADM2,34.088452,70.443818,,,,,,,,,
AFG0258,31/08/2016,unclear,Unknown,Unknown,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG0259,02/09/2016,Keen Kalai,Spera,Khost,7,7,0,0,0,0,0,0,KHOST,6240773.0,AF-KHO,KHOST,Khōst,Khost,ADM1,33.383334,69.883334,SPERAH,10537951.0,AF-KHO,SPERAH,Spērah,Sperah,ADM2,33.15664,69.491204,KALA,-3378731.0,AF-KHO,KALA,Kalā,Kala,PPL,33.185556,69.428899
AFG0260,09/09/2016,Tarin Kot,Tarin Kot,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,TARINKOT,10537967.0,AF-URU,TARINKOT,Tarīn Kōṯ,Tarin Kot,ADM2,32.682171,65.916961,TARINKOT,-3394816.0,AF-URU,TARINKOT,Taṟīn Kōt,Tarin Kot,PPLA,32.62675,65.873313
AFG0261,10/09/2016,Qarya e Surkh,Khak e Safid,Farah,4,4,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,KHAKESAFED,10536785.0,AF-FRA,KHAKESAFED,Khāk-e Safēd,Khak-e Safed,ADM2,32.756496,62.07207,SUR,-3393916.0,AF-FRA,SUR,Sūr,Sur,PPL,32.4753,62.203274
AFG0262,17/09/2016,unclear,Unknown,Uruzgan,0,0,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,,,,,,,,,,,,,,,,,,
AFG0263,18/09/2016,Saki,Tarin Kot,Uruzgan,7,8,0,0,0,0,0,0,URUZGAN,-3386013.0,AF-URU,URUZGAN,Uruzgān,Uruzgan,ADM1,32.83333,66.0,TARINKOT,10537967.0,AF-URU,TARINKOT,Tarīn Kōṯ,Tarin Kot,ADM2,32.682171,65.916961,SAKIMANDAH,6238855.0,AF-URU,SAKIMANDAH,Saki Māndah,Saki Mandah,STMI,32.61275,65.411248
AFG0264,22/09/2016,Dastandar,Kot,Nangarhar,7,7,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KOT,10537202.0,AF-NAN,KOT,Kōṯ,Kot,ADM2,34.153184,70.595336,unclear,,,,,,,,
AFG0265,22/09/2016,Spinajai,Nazyan,Nangarhar,5,5,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,NAZIYAN,10537206.0,AF-NAN,NAZIYAN,Nāziyān,Naziyan,ADM2,34.055907,70.825766,unclear,,,,,,,,
AFG0266,22/09/2016,Tawar Tangi,Hesarak,Nangarhar,18,18,0,0,0,0,6,6,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,HISARAK,10537198.0,AF-NAN,HISARAK,Ḩişārak,Hisarak,ADM2,34.279479,69.768717,TANGAI,-3394648.0,AF-NAN,TANGAI,Tangaī,Tangai,PPL,34.089191,70.523857
AFG0267,24/09/2016,unclear,Bermal,Paktika,0,0,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,BERMAL,10537704.0,AF-PKA,BERMAL,Bêrmal,Bermal,ADM2,32.71433,69.275053,,,,,,,,,
AFG0268,25/09/2016,unclear,Bermal,Paktika,0,0,0,0,0,0,0,0,PAKTIKA,-3386222.0,AF-PKA,PAKTIKA,Paktīkā,Paktika,ADM1,32.416667,68.75,BERMAL,10537704.0,AF-PKA,BERMAL,Bêrmal,Bermal,ADM2,32.71433,69.275053,,,,,,,,,
AFG0269,28/09/2016,unclear,Achin,Nangarhar,18,21,15,15,0,0,13,27,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0270,30/09/2016,unclear,Unknown,Unknown,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG0271,03/10/2016,unclear,Kunduz city,Kunduz,0,0,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,,,,,,,,,
AFG0272,03/10/2016,unclear,Nawa-i-Barakzayi,Helmand,12,12,0,0,0,0,0,0,HELMAND,-3377342.0,AF-HEL,HELMAND,Helmand,Helmand,ADM1,31.0,64.0,NAWAHYEBARAKZAI,10536945.0,AF-HEL,NAWAHYEBARAKZAI,Nāwah-ye Bārakzaī,Nawah-ye Barakzai,ADM2,31.332126,64.2149,,,,,,,,,
AFG0273,04/10/2016,Abdul Khel,Achin,Nangarhar,13,13,0,0,0,0,2,2,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,ABDULKHEL,6272534.0,AF-NAN,ABDULKHEL,‘Abdul Khēl,`Abdul Khel,VAL,34.053964,70.695985
AFG0274,08/10/2016,unclear,Achin and Deh Bala,Nangarhar,0,0,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,,,,,,,,,,,,,,,,,,
AFG0275,17/10/2016,unclear,Farah and Bakwah,Farah,70,70,0,0,0,0,30,30,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,,,,,,,,,,,,,,,,,,
AFG0276,19/10/2016,unclear,Seyagerd,Parwan,8,8,0,0,0,0,0,0,PARWAN,-3386432.0,AF-PAR,PARWAN,Parwān,Parwan,ADM1,35.0,68.91667,unclear,,,,,,,,,,,,,,,,,
AFG0277,22/10/2016,Koz-Pachir ,Pachiragam,Nangarhar,5,5,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,PACHIRWAAGAM,10537207.0,AF-NAN,PACHIRWAAGAM,Pachīr wa Āgām,Pachir wa Agam,ADM2,34.087763,70.280585,PACHIR,-3386545.0,AF-NAN,PACHIR,Pachīr,Pachir,PPL,34.294773,70.314819
AFG0278,23/10/2016,unclear,Unknown,Kunduz,3,3,0,0,0,0,0,0,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,,,,,,,,,,,,,,,,,,
AFG0279,28/10/2016,unclear,Sherzad,Nangarhar,2,4,2,4,0,0,0,30,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,SHERZAD,10537209.0,AF-NAN,SHERZAD,Shērzād,Sherzad,ADM2,34.194185,69.980133,,,,,,,,,
AFG0280,28/10/2016,Aligal ,Ghaziabad,Kunar,5,5,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,GHAZIABAD,10537892.0,AF-KNR,GHAZIABAD,Ghāzīābād,Ghaziabad,ADM2,35.233837,71.33074,ALINGAL,-3368377.0,AF-KNR,ALINGAL,Alīngal,Alingal,PPL,35.139711,71.317203
AFG0281,30/10/2016,unclear,Achin,Nangarhar,11,11,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0282,31/10/2016,unclear,Dangam and Ghaziabad,Kunar,9,9,0,0,0,0,0,0,KUNAR,-3381717.0,AF-KNR,KUNAR,Kunaṟ,Kunar,ADM1,34.95,71.133333,,,,,,,,,,,,,,,,,,
AFG0283,31/10/2016,unclear,Unknown,Unknown,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFG0284,03/11/2016,Boz ,Kunduz city,Kunduz,58,59,32,33,20,20,53,62,KUNDUZ,-3381730.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM1,36.75,68.75,KUNDUZ,10537245.0,AF-KDZ,KUNDUZ,Kunduz,Kunduz,ADM2,36.796657,68.858742,BOZ,-3371082.0,AF-KDZ,BOZ,Bōz,Boz,PPL,36.795737,68.898255
AFG0285,04/11/2016,Diwal-i-Surkh,Khak e Safid,Farah,5,5,0,0,0,0,0,0,FARAH,-3375093.0,AF-FRA,FARAH,Farāh,Farah,ADM1,32.5,62.5,KHAKESAFED,10536785.0,AF-FRA,KHAKESAFED,Khāk-e Safēd,Khak-e Safed,ADM2,32.756496,62.07207,WAL,-3395785.0,AF-FRA,WAL,Wāl,Wal,RUIN,32.861475,63.894401
AFG0286,09/11/2016,Mamandara ,Achin,Nangarhar,11,14,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,DARA,9102212.0,AF-NAN,DARA,Dara,Dara,PPL,34.239468,70.301544
AFG0287,11/11/2016,unclear,Achin,Nangarhar,13,14,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,,,,,,,,,
AFG0288,12/11/2016,Lataband ,Achin,Nangarhar,13,13,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,ACHIN,9092805.0,AF-NAN,ACHIN,Achīn,Achin,ADM2,34.060201,70.665031,BANDA,9091259.0,AF-NAN,BANDA,Banda,Banda,PPL,34.251511,70.546211
AFG0289,18/11/2016,Lagharjoi ,Kot,Nangarhar,7,7,0,0,0,0,0,0,NANGARHAR,-3385101.0,AF-NAN,NANGARHAR,Nangarhār,Nangarhar,ADM1,34.33333,70.41667,KOT,10537202.0,AF-NAN,KOT,Kōṯ,Kot,ADM2,34.153184,70.595336,LAGHAR,9099807.0,AF-NAN,LAGHAR,Lāghar,Laghar,MT,34.271202,69.661285
AFG0290,19/11/2016,Shah Karez,Zurmat,Paktiya,1,1,0,0,0,0,2,2,PAKTIYA,-3386221.0,AF-PIA,PAKTIYA,Paktiyā,Paktiya,ADM1,33.666667,69.33333,ZURMAT,10537937.0,AF-PIA,ZURMAT,Zurmat,Zurmat,ADM2,33.424018,69.041759,SHAHKAREZ,-3391576.0,AF-PIA,SHAHKAREZ,Shāh Kārēz,Shah Karez,PPL,33.499809,68.963409
