Strike ID,Date,Loc,Adm_3,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,matched_sort_Adm_1,matched_sort_Adm_1_ufi,matched_sort_Adm_1_adm1,matched_sort_Adm_1_matched_sort_Adm_1,matched_sort_Adm_1_full_name,matched_sort_Adm_1_full_nm_nd,matched_sort_Adm_1_desig_cd,matched_sort_Adm_1_lat_dd,matched_sort_Adm_1_long_dd,matched_sort_Adm_2,matched_sort_Adm_2_ufi,matched_sort_Adm_2_adm1,matched_sort_Adm_2_matched_sort_Adm_2,matched_sort_Adm_2_full_name,matched_sort_Adm_2_full_nm_nd,matched_sort_Adm_2_desig_cd,matched_sort_Adm_2_lat_dd,matched_sort_Adm_2_long_dd,matched_sort_Adm_3,matched_sort_Adm_3_ufi,matched_sort_Adm_3_adm1,matched_sort_Adm_3_matched_sort_Adm_3,matched_sort_Adm_3_full_name,matched_sort_Adm_3_full_nm_nd,matched_sort_Adm_3_desig_cd,matched_sort_Adm_3_lat_dd,matched_sort_Adm_3_long_dd,matched_sort_Loc,matched_sort_Loc_ufi,matched_sort_Loc_adm1,matched_sort_Loc_matched_sort_Loc,matched_sort_Loc_full_name,matched_sort_Loc_full_nm_nd,matched_sort_Loc_desig_cd,matched_sort_Loc_lat_dd,matched_sort_Loc_long_dd
Ob277,03/06/2012,unclear,Barmal,South Waziristan,Khyber Pakhtunkhwa,0,10,0,0,0,0,4,10,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,BARMAL,-3878881.0,PK-KP,BARMAL,Barmal,Barmal,PPL,32.773268,69.571249,,,,,,,,,
Ob278,04/06/2012,Khushali,Mirali,North Waziristan,Khyber Pakhtunkhwa,14,18,0,6,0,0,3,6,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,KHUSHALI,12344144.0,PK-KP,KHUSHALI,Khushali,Khushali,PPL,32.85283,70.243424
Ob279,13/06/2012,unclear,Miranshah,North Waziristan,Khyber Pakhtunkhwa,2,4,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob280,14/06/2012,unclear,Miranshah,North Waziristan,Khyber Pakhtunkhwa,1,4,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob281,26/06/2012,Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,2,7,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWAL,6273539.0,PK-KP,SHAWAL,Shawal,Shawal,AREA,32.738056,69.466944
Ob282,01/07/2012,Dre Nishter/Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,6,9,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWA,-3881225.0,PK-KP,SHAWA,Shawa,Shawa,PPL,34.599132,71.262157
Ob283,06/07/2012,Maizer,unclear,North Waziristan,Khyber Pakhtunkhwa,13,24,3,18,0,0,2,22,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,ZER,-3878997.0,PK-KP,ZER,Zer,Zer,PPL,32.878302,69.610038
Ob284,23/07/2012,Dre Nishter/Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,11,14,6,14,0,0,2,11,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWA,-3881225.0,PK-KP,SHAWA,Shawa,Shawa,PPL,34.599132,71.262157
Ob285,29/07/2012,Kushhali Turkhel,unclear,North Waziristan,Khyber Pakhtunkhwa,4,7,0,3,0,0,4,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,TUR,-2776608.0,PK-KP,TUR,Tur,Tur,TRB,33.857588,70.126763
Ob286,18/08/2012,"Mammon Narai, Shuweda",unclear,North Waziristan,Khyber Pakhtunkhwa,5,12,1,1,0,0,2,9,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
Ob287,19/08/2012,"Mana, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,7,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob288,19/08/2012,"Mana, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,2,3,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob289,21/08/2012,Shnakhura,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,4,25,1,3,1,1,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,NAKH,6108089.0,PK-KP,NAKH,Nakh,Nakh,PPL,34.545082,73.035488
Ob290,24/08/2012,"Makai/Maki Ghar, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,13,22,0,0,0,0,4,14,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob291,24/08/2012,"Dara, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,0,0,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob292,24/08/2012,"Dre Nishter, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,0,0,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob293,01/09/2012,Degan,unclear,North Waziristan,Khyber Pakhtunkhwa,4,6,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,DEGAN,-2759023.0,PK-KP,DEGAN,Degān,Degan,PPL,32.924758,70.699781
Ob294,21/09/2012,unclear,unclear,North Waziristan,Khyber Pakhtunkhwa,3,4,0,0,0,0,2,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,,,,,,,,,
Ob295,24/09/2012,Mosaki - Inzar Abad,Mirali,North Waziristan,Khyber Pakhtunkhwa,3,8,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,INZAR,-3880902.0,PK-KP,INZAR,Īnzar,Inzar,SPNG,32.382259,69.573019
Ob296,01/10/2012,Khadar Khel,unclear,North Waziristan,Khyber Pakhtunkhwa,2,4,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,,,,,,,,,,KHADARKHEL,-2765036.0,PK-KP,KHADARKHEL,Khadar Khel,Khadar Khel,PPL,33.411804,71.416083
Ob297,10/10/2012,unclear,Mirali,North Waziristan,Khyber Pakhtunkhwa,3,6,0,0,0,0,3,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,,,,,,,,,
Ob298,11/10/2012,Buland Khel,unclear,Orakzai,Khyber Pakhtunkhwa,16,26,0,2,0,0,5,15,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,ORAKZAI,-2770845.0,PK-KP,ORAKZAI,Orakzai,Orakzai,ADM3,33.697636,70.986168,,,,,,,,,,BILANDKHEL,-3876088.0,PK-KP,BILANDKHEL,Biland Khel,Biland Khel,PPL,33.316111,70.543333
Ob299,24/10/2012,Miranshah,Miranshah,North Waziristan,Khyber Pakhtunkhwa,1,1,1,1,0,0,6,9,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166
Ob300,29/11/2012,Shin Warsak,unclear,South Waziristan,Khyber Pakhtunkhwa,1,4,0,0,0,0,3,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,,,,,,,,,,SHINWARSAK,-3880821.0,PK-KP,SHINWARSAK,Shin Warsak,Shin Warsak,PPL,32.275128,69.511901
Ob301,01/12/2012,Shin Warsak,unclear,South Waziristan,Khyber Pakhtunkhwa,1,4,0,0,0,0,3,3,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,,,,,,,,,,SHINWARSAK,-3880821.0,PK-KP,SHINWARSAK,Shin Warsak,Shin Warsak,PPL,32.275128,69.511901
Ob302,06/12/2012,Noorak Mubarak Shahi area,Mirali,North Waziristan,Khyber Pakhtunkhwa,2,11,1,1,0,0,1,6,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,SHAH,-3872415.0,PK-KP,SHAH,Shah,Shah,PPL,34.796193,71.8391
Ob303,09/12/2012,unclear,Ghulam Khan,North Waziristan,Khyber Pakhtunkhwa,2,4,0,3,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,GHULAMKHAN,395874.0,PK-KP,GHULAMKHAN,Ghulam Khan,Ghulam Khan,PPL,33.051656,70.019932,,,,,,,,,
Ob304,21/12/2012,unclear,Mirali,North Waziristan,Khyber Pakhtunkhwa,3,6,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,,,,,,,,,
Ob305,29/12/2012,"Gurbaz, Shawal",Miranshah,North Waziristan,Khyber Pakhtunkhwa,4,5,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,,,,,,,,,
Ob306,02/01/2013,unclear,Barmal,South Waziristan,Khyber Pakhtunkhwa,6,11,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,BARMAL,-3878881.0,PK-KP,BARMAL,Barmal,Barmal,PPL,32.773268,69.571249,,,,,,,,,
Ob307,03/01/2013,Ghundi Killi,Miranshah,North Waziristan,Khyber Pakhtunkhwa,3,6,0,0,0,0,1,1,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,GHUNDAIKILLI,170182.0,PK-KP,GHUNDAIKILLI,Ghundai Killi,Ghundai Killi,PPL,34.490235,71.536845
Ob308,06/01/2013,Smal Narai area,Ladha,South Waziristan,Khyber Pakhtunkhwa,8,18,0,0,0,0,3,7,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,LADHA,-2766991.0,PK-KP,LADHA,Ladha,Ladha,PPL,33.964179,72.800395,RAI,-3881399.0,PK-KP,RAI,Rāi,Rai,PPL,34.746165,71.277782
Ob309,08/01/2013,unclear,Mirali,North Waziristan,Khyber Pakhtunkhwa,4,9,0,2,0,1,1,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,,,,,,,,,
Ob310,08/01/2013,Malangan Hassokhel,Mirali,North Waziristan,Khyber Pakhtunkhwa,0,9,0,0,0,0,1,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,HEL,-2762133.0,PK-KP,HEL,Hel,Hel,PPL,34.240129,72.548973
Ob311,10/01/2013,unclear,Mirali,North Waziristan,Khyber Pakhtunkhwa,3,6,0,0,0,0,0,0,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRALI,-2774137.0,PK-KP,MIRALI,Mīr Ali,Mir Ali,PPL,32.697515,69.948741,,,,,,,,,
Ob312,06/02/2013,unclear,Spinwam,North Waziristan,Khyber Pakhtunkhwa,3,5,0,2,0,0,1,1,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,SPINWAM,-2775143.0,PK-KP,SPINWAM,Spīnwām,Spinwam,PPL,33.180165,70.380772,,,,,,,,,
Ob313,08/02/2013,Babar Ghar,unclear,South Waziristan,Khyber Pakhtunkhwa,6,9,0,0,0,0,2,6,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,,,,,,,,,,BABAR,-3875867.0,PK-KP,BABAR,Babar,Babar,PPL,33.89999,70.562083
Ob314,10/03/2013,unclear,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,1,3,0,0,0,0,1,1,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,,,,,,,,,
Ob315,22/03/2013,New Adda,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,1,4,0,0,0,0,1,1,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,ADDA,-2754355.0,PK-KP,ADDA,Adda,Adda,PPL,34.216602,72.984997
Ob316,14/04/2013,unclear,Datta Khel,North Waziristan,Khyber Pakhtunkhwa,4,6,0,0,0,0,2,2,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,DATTAKHEL,-3879026.0,PK-KP,DATTAKHEL,Datta Khel,Datta Khel,PPL,32.908489,69.744773,,,,,,,,,
Ob317,17/04/2013,Pobar,Ladha,South Waziristan,Khyber Pakhtunkhwa,4,6,0,0,0,0,2,7,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,SOUTHWAZIRISTAN,-2775090.0,PK-KP,SOUTHWAZIRISTAN,South Waziristan,South Waziristan,ADM3,32.29795,69.743452,LADHA,-2766991.0,PK-KP,LADHA,Ladha,Ladha,PPL,33.964179,72.800395,BAR,-2755917.0,PK-KP,BAR,Bar,Bar,PPL,33.567607,71.321178
Ob318,29/05/2013,Qazi Kot,Miranshah,North Waziristan,Khyber Pakhtunkhwa,3,7,0,0,0,0,1,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,QAZIKOT,249995.0,PK-KP,QAZIKOT,Qazikot,Qazikot,PPL,32.974144,70.078321
Ob319,07/06/2013,Tehsil Shawal,Miranshah,North Waziristan,Khyber Pakhtunkhwa,7,11,0,0,0,0,3,4,KHYBERPAKHTUNKHWA,-2770671.0,PK-KP,KHYBERPAKHTUNKHWA,Khyber Pakhtunkhwa,Khyber Pakhtunkhwa,ADM1,33.983056,71.686111,NORTHWAZIRISTAN,-2770669.0,PK-KP,NORTHWAZIRISTAN,North Waziristan,North Waziristan,ADM3,32.947108,69.982094,MIRANSHAH,-2769162.0,PK-KP,MIRANSHAH,Miran Shah,Miran Shah,PPL,33.000588,70.071166,SHAWA,-3881225.0,PK-KP,SHAWA,Shawa,Shawa,PPL,34.599132,71.262157
