Latitude,Longitude,town,country,strikes,deaths,injuries,civilians,children,photo_height,photo_reference,photo_width,photo_attribution
32.97093969,70.40039063,Khadar Khel,Pakistan,2,6,2,0,0,""
33.00175347,70.01415253,Tirah Valley,Pakistan,2,11,2,0,0,""
33.75117696,70.75332642,Sandana,Pakistan,1,7,11,Unknown,0,""
33.7845691,70.81134796,Nakai,Pakistan,1,11,2,Unknown,0,""
33.79312909,70.76568604,Speen Drang,Pakistan,1,32,0,2,0,""
32.95653704,70.37910461,Shera Tala,Pakistan,1,18,0,Unknown,0,""
33.0285268,70.23971558,Mandi Khel,Pakistan,2,13,0,0,0,""
32.99671457,69.75099564,Ghar Laley,Pakistan,1,4,0,0,0,""
32.99945001,69.60422516,Dashgah,Pakistan,1,3,3,Unknown,0,""
32.99513086,69.62928772,Doga Mada Khel,Pakistan,5,26,2,0,0,""
32.68850937,69.84815598,Razmak,Pakistan,1,4,3,Unknown,0,1944,CmRaAAAA-xeo45Q-U3Es2KHMmYjPJHGUqkcs5fYwSg-MLBWJII8Yh7ErtGxvFiuJhgr9Vp5gK2tRBnQGMDMeA32lcRHScCIlUqNg6m9jwQzNYlCoMCufPM_zVMsIHCpGfx1SNnPmEhCZtX3_X1B0lXpr8MVgA8TOGhSzhGEKRm9vydx1eoZT_gn4jUywzw,2592,"<a href=""https://maps.google.com/maps/contrib/110000641894571902012/photos"">Badshahn Ullah</a>"
32.99714649,70.31164169,Malik Jashdar,Pakistan,2,10,10,0,0,""
32.31252497,69.44955826,Landidog,Pakistan,1,5,3,0,0,""
33.08751456,70.27233124,Ghoroski,Pakistan,1,4,0,Unknown,0,""
32.48659683,69.28321838,Angor Adda,Pakistan,3,12,21,0,0,""
32.9866359,70.31232834,Spinwan,Pakistan,1,25,10,5,3,694,CmRaAAAArNVSV9yYIg8o_by_fC1OyArpv0x6J5HE0ZdY89qw2sfZQPw_rV87ESio0uQAX1LDQPw3YdKVHxCshRv7pDiPvmv0XAeggkEHl4yZdzZz1GtUAOUtaSOtMQrpzGtEwdsVEhDmDgOyOsGBkiCKmemi_ur4GhRUpP3gOXrLPBJQSpnSQOTNHMWzdA,552,"<a href=""https://maps.google.com/maps/contrib/114480628762838491040/photos"">Innm Wazir 12345</a>"
14.653544,47.009442,Shabwah Province,Yemen,10,34,1,0,0,649,CmRaAAAA0oJFkX2t04ENekmXXKnQv52-zxpYIg8FFfgOey-QYBkvCzIZ8_bEcRKVxDp0tVYw2bKj_doDwqLqA_yyF6jFTxwRaQyvSLavUktTEYmN_VQyrF94XEs04zqshJtsCY7NEhCSF6YiJmeM6PVK2F7J2q4DGhT3sgW6HQABrDZHmO3Fci--rfWDTw,720,"<a href=""https://maps.google.com/maps/contrib/114944008170581487437/photos"">فضل لشرف</a>"
33.01175843,69.76086617,Dwa Tooe,Pakistan,1,15,4,6,0,""
32.98699588,70.35129547,Sandasa Village,Pakistan,1,4,2,Unknown,0,""
32.99347512,70.34794807,Aimarki,Pakistan,1,3,0,Unknown,0,""
13.12833,45.38028,Zinjibar,Yemen,5,41,24,4,0,1280,CmRaAAAAjEGlUEPDBH9anQhOXkmx9jFC8uZ80Yh48AYzEDLrIIv5SUgc0v27v6luPPWCx8Yus9_9uGf68ooIJTRHkR-2fBbYUrCes1Q3FAecs-QfZdo_y3PYN_yA8bfuv48qiEH6EhARy03jFjQHKM4A2GMNLSVUGhQFgF9lnSHEnxuwKrajWepqoCux7g,960,"<a href=""https://maps.google.com/maps/contrib/109761913940660772602/photos"">ماجد السعدي</a>"
32.16631296,69.58800316,Ghwa Khwa,Pakistan,1,8,3,Unknown,0,689,CmRaAAAAwPPR54Q6gu5U3485cxh8zWkLQISb-oaxbOfz6XkjJYrTGExfxNYXLbnzbDkI3iIOLfk7xclsb_3CIg4yxJ6_1_WK8AdSncCW8XidQHfBIIh-J8g9M6Gm0oXs4QHwedWpEhCGeNmsmdc7HV7RD9SoKjDWGhQaaEN3sN4pLQT5uRgz5xUQo7xUpg,480,"<a href=""https://maps.google.com/maps/contrib/115030430087953391641/photos"">hamdullah aminkhan</a>"
